ID,stim,rt,response,Year
CBDH0075,11,855,1,2
CBDH0075,22,505,1,1
CBDH0075,22,1081,0,1
CBDH0075,22,634,1,1
CBDH0075,22,898,0,1
CBDH0075,22,610,0,1
CBDH0075,22,1011,1,1
CBDH0075,33,675,1,1
CBDH0075,33,1020,1,1
CBDH0075,22,1181,1,1
CBDH0075,22,693,0,1
CBDH0075,22,629,1,1
CBDH0075,22,1151,0,1
CBDH0075,22,431,0,1
CBDH0075,22,975,0,1
CBDH0075,22,359,0,1
CBDH0075,22,992,0,1
CBDH0075,11,777,1,1
CBDH0075,11,697,1,1
CBDH0075,11,593,1,1
CBDH0075,33,1003,1,1
CBDH0075,33,971,1,1
CBDH0075,33,1066,1,1
CBDH0075,33,948,0,1
CBDH0075,33,796,1,1
CBDH0075,33,1124,0,1
CBDH0075,33,532,0,1
CBDH0075,33,565,0,1
CBDH0075,33,445,0,1
CBDH0075,22,886,1,1
CBDH0075,22,838,1,1
CBDH0075,22,975,0,1
CBDH0075,11,119,0,1
CBDH0075,11,791,1,1
CBDH0075,11,416,0,1
CBDH0075,33,729,0,1
CBDH0075,33,1266,0,1
CBDH0075,11,1099,0,1
CBDH0075,11,651,0,1
CBDH0075,11,835,1,1
CBDH0075,11,1156,1,1
CBDH0075,11,1077,0,1
CBDH0075,11,797,1,1
CBDH0075,11,645,1,1
CBDH0076,22,795,0,3
CBDH0076,22,667,0,3
CBDH0076,22,93,0,3
CBDH0076,22,973,1,3
CBDH0076,33,678,1,3
CBDH0076,33,751,1,3
CBDH0076,33,751,1,3
CBDH0076,11,640,1,3
CBDH0076,11,568,1,3
CBDH0076,33,873,1,3
CBDH0076,33,658,0,3
CBDH0076,33,898,1,3
CBDH0076,11,724,1,3
CBDH0076,11,588,1,3
CBDH0076,11,484,1,3
CBDH0076,11,669,1,3
CBDH0076,11,557,1,3
CBDH0076,11,430,1,3
CBDH0076,22,1023,0,3
CBDH0076,22,1304,1,3
CBDH0076,22,952,1,3
CBDH0076,33,993,1,3
CBDH0076,33,824,1,3
CBDH0076,33,706,0,3
CBDH0076,22,1323,1,3
CBDH0076,22,11,0,3
CBDH0076,22,788,1,3
CBDH0076,11,1053,1,3
CBDH0076,11,588,1,3
CBDH0076,33,654,1,3
CBDH0076,33,798,1,3
CBDH0076,33,711,1,3
CBDH0076,22,1097,0,1
CBDH0076,22,521,1,1
CBDH0076,22,850,1,1
CBDH0076,22,834,0,1
CBDH0076,22,1211,1,1
CBDH0076,22,908,0,1
CBDH0076,22,1147,1,1
CBDH0076,22,636,0,1
CBDH0076,33,621,1,1
CBDH0076,33,454,1,1
CBDH0076,33,765,1,1
CBDH0076,11,622,1,1
CBDH0076,11,495,1,1
CBDH0076,33,712,1,1
CBDH0076,33,465,1,1
CBDH0076,11,681,0,1
CBDH0076,11,522,1,1
CBDH0076,11,690,1,1
CBDH0076,11,458,1,1
CBDH0076,11,491,1,1
CBDH0076,11,1004,1,1
CBDH0076,11,452,1,1
CBDH0076,22,78,0,1
CBDH0076,33,735,1,1
CBDH0076,33,600,1,1
CBDH0076,33,760,0,1
CBDH0076,22,777,1,1
CBDH0076,22,745,1,1
CBDH0076,22,977,1,1
CBDH0076,11,635,1,1
CBDH0076,11,579,1,1
CBDH0076,33,1180,1,1
CBDH0076,33,693,1,1
CBDH0076,33,781,1,1
CBDH0077,22,550,1,3
CBDH0077,22,494,1,3
CBDH0077,22,1000,1,3
CBDH0077,33,737,1,3
CBDH0077,33,570,0,3
CBDH0077,33,676,1,3
CBDH0077,33,796,1,3
CBDH0077,33,604,1,3
CBDH0077,22,1197,1,3
CBDH0077,22,749,1,3
CBDH0077,22,1350,1,3
CBDH0077,11,471,1,3
CBDH0077,11,583,1,3
CBDH0077,11,1016,1,3
CBDH0077,33,938,1,3
CBDH0077,33,475,1,3
CBDH0077,33,852,1,3
CBDH0077,33,780,1,3
CBDH0077,11,750,1,3
CBDH0077,11,622,1,3
CBDH0077,22,1145,1,3
CBDH0077,22,1144,1,3
CBDH0077,11,586,1,3
CBDH0077,11,1154,1,3
CBDH0077,11,786,1,3
CBDH0077,22,995,1,2
CBDH0077,22,1155,0,2
CBDH0077,22,924,1,2
CBDH0077,22,821,1,2
CBDH0077,22,1013,1,2
CBDH0077,33,935,1,2
CBDH0077,33,1375,0,2
CBDH0077,33,1016,1,2
CBDH0077,33,768,1,2
CBDH0077,33,969,1,2
CBDH0077,33,922,1,2
CBDH0077,22,1155,1,2
CBDH0077,22,923,1,2
CBDH0077,11,668,1,2
CBDH0077,11,477,1,2
CBDH0077,11,678,1,2
CBDH0077,11,741,1,2
CBDH0077,11,534,0,2
CBDH0077,11,694,1,2
CBDH0077,33,920,1,2
CBDH0077,33,832,1,2
CBDH0077,33,585,1,2
CBDH0077,11,1131,1,2
CBDH0077,11,852,1,2
CBDH0077,11,981,0,2
CBDH0077,22,661,0,2
CBDH0077,22,1029,1,2
CBDH0077,22,734,1,2
CBDH0077,22,950,1,2
CBDH0077,11,1392,1,2
CBDH0078,33,704,1,1
CBDH0078,33,673,1,1
CBDH0078,22,1226,1,1
CBDH0078,22,754,1,1
CBDH0078,22,947,1,1
CBDH0078,22,212,0,1
CBDH0078,22,1284,1,1
CBDH0078,33,981,1,1
CBDH0078,33,1126,1,1
CBDH0078,33,838,1,1
CBDH0078,11,720,1,1
CBDH0078,11,672,1,1
CBDH0078,11,647,1,1
CBDH0078,33,977,1,1
CBDH0078,33,130,0,1
CBDH0078,11,603,1,1
CBDH0078,11,699,1,1
CBDH0078,11,590,1,1
CBDH0078,11,774,1,1
CBDH0078,11,688,1,1
CBDH0078,11,1160,1,1
CBDH0078,22,281,0,1
CBDH0078,22,1314,1,1
CBDH0078,33,1340,1,1
CBDH0078,33,932,0,1
CBDH0079,33,752,1,3
CBDH0079,33,793,1,3
CBDH0079,11,617,1,3
CBDH0079,11,571,1,3
CBDH0079,11,714,1,3
CBDH0079,11,652,1,3
CBDH0079,11,501,0,3
CBDH0079,22,965,1,3
CBDH0079,22,870,0,3
CBDH0079,22,942,1,3
CBDH0079,22,862,0,3
CBDH0079,11,808,1,3
CBDH0079,11,639,1,3
CBDH0079,11,1033,1,3
CBDH0079,11,786,1,3
CBDH0079,11,610,1,3
CBDH0079,33,963,1,3
CBDH0079,33,1003,1,3
CBDH0079,33,1100,1,3
CBDH0079,33,685,1,3
CBDH0079,33,701,1,3
CBDH0079,22,887,1,3
CBDH0079,22,1039,1,3
CBDH0079,22,911,0,3
CBDH0079,22,999,0,3
CBDH0079,22,768,0,3
CBDH0079,22,1048,0,3
CBDH0079,22,793,1,3
CBDH0079,22,949,1,3
CBDH0079,33,513,1,2
CBDH0079,33,554,1,2
CBDH0079,11,691,1,2
CBDH0079,11,876,1,2
CBDH0079,11,836,1,2
CBDH0079,11,1365,1,2
CBDH0079,11,245,0,2
CBDH0079,11,829,1,2
CBDH0079,22,439,0,2
CBDH0079,22,991,1,2
CBDH0079,11,553,1,2
CBDH0079,11,488,1,2
CBDH0079,11,1130,1,2
CBDH0079,11,795,1,2
CBDH0079,33,572,0,2
CBDH0079,33,1037,1,2
CBDH0079,33,1101,1,2
CBDH0079,33,717,1,2
CBDH0079,33,942,1,2
CBDH0079,33,1062,1,2
CBDH0079,22,752,0,2
CBDH0079,22,1282,1,2
CBDH0079,22,362,0,2
CBDH0079,22,1354,0,2
CBDH0079,33,779,1,2
CBDH0079,33,1044,1,2
CBDH0079,22,782,0,2
CBDH0079,22,718,0,2
CBDH0079,33,660,1,1
CBDH0079,33,1083,0,1
CBDH0079,33,508,1,1
CBDH0079,11,821,1,1
CBDH0079,11,637,1,1
CBDH0079,11,518,1,1
CBDH0079,11,574,0,1
CBDH0079,11,487,1,1
CBDH0079,11,495,1,1
CBDH0079,22,681,1,1
CBDH0079,22,1258,0,1
CBDH0079,11,1275,1,1
CBDH0079,11,587,1,1
CBDH0079,11,540,1,1
CBDH0079,11,916,1,1
CBDH0079,11,596,1,1
CBDH0079,33,943,1,1
CBDH0079,33,766,1,1
CBDH0079,33,935,0,1
CBDH0079,33,895,0,1
CBDH0079,33,824,1,1
CBDH0079,33,1040,0,1
CBDH0079,33,809,1,1
CBDH0079,33,553,1,1
CBDH0079,22,193,0,1
CBDH0079,22,746,1,1
CBDH0079,22,1163,1,1
CBDH0079,22,972,0,1
CBDH0079,22,116,0,1
CBDH0079,22,788,1,1
CBDH0079,22,828,1,1
CBDH0079,33,725,1,1
CBDH0079,33,1014,1,1
CBDH0079,33,1046,0,1
CBDH0079,22,1184,1,1
CBDH0080,33,435,0,1
CBDH0080,33,1091,0,1
CBDH0080,33,1172,1,1
CBDH0080,11,638,1,1
CBDH0080,11,837,1,1
CBDH0080,33,935,1,1
CBDH0080,33,761,1,1
CBDH0080,22,833,1,1
CBDH0080,22,754,1,1
CBDH0080,22,1154,0,1
CBDH0080,22,715,0,1
CBDH0080,22,1148,0,1
CBDH0080,22,812,1,1
CBDH0080,22,1051,0,1
CBDH0080,22,963,1,1
CBDH0080,22,836,1,1
CBDH0080,22,1372,0,1
CBDH0080,33,796,1,1
CBDH0080,33,581,1,1
CBDH0080,11,446,1,1
CBDH0080,11,438,1,1
CBDH0080,22,1128,1,1
CBDH0080,22,905,0,1
CBDH0080,22,720,0,1
CBDH0080,22,792,1,1
CBDH0080,22,1048,0,1
CBDH0080,22,832,0,1
CBDH0080,22,1320,0,1
CBDH0080,22,1145,1,1
CBDH0080,11,554,1,1
CBDH0080,11,834,1,1
CBDH0080,11,579,1,1
CBDH0080,22,1163,1,1
CBDH0080,22,691,0,1
CBDH0080,22,812,1,1
CBDH0080,22,804,0,1
CBDH0080,22,596,0,1
CBDH0080,22,717,0,1
CBDH0080,22,653,0,1
CBDH0080,33,1014,1,1
CBDH0080,33,854,1,1
CBDH0080,11,632,1,1
CBDH0080,11,880,1,1
CBDH0080,11,432,1,1
CBDH0082,11,352,1,3
CBDH0082,11,455,1,3
CBDH0082,33,818,1,3
CBDH0082,33,826,1,3
CBDH0082,22,99,0,3
CBDH0082,22,1012,1,3
CBDH0082,22,756,1,3
CBDH0082,33,996,1,3
CBDH0082,33,1229,1,3
CBDH0082,33,727,1,3
CBDH0082,33,792,1,3
CBDH0082,33,967,1,3
CBDH0082,11,1137,1,3
CBDH0082,11,473,1,3
CBDH0082,11,1354,0,3
CBDH0082,22,650,1,3
CBDH0082,22,1091,0,3
CBDH0082,22,820,1,3
CBDH0082,33,716,1,3
CBDH0082,33,757,1,3
CBDH0082,22,1382,1,3
CBDH0082,22,478,0,3
CBDH0082,22,7,0,3
CBDH0082,11,343,1,3
CBDH0082,11,672,1,3
CBDH0082,11,408,1,3
CBDH0082,22,410,1,3
CBDH0082,22,1298,1,3
CBDH0082,11,524,1,3
CBDH0082,11,836,1,3
CBDH0082,11,740,1,3
CBDH0082,11,408,1,2
CBDH0082,11,433,1,2
CBDH0082,33,650,1,2
CBDH0082,33,419,1,2
CBDH0082,33,971,0,2
CBDH0082,22,844,0,2
CBDH0082,22,1076,1,2
CBDH0082,22,493,1,2
CBDH0082,33,734,1,2
CBDH0082,33,670,1,2
CBDH0082,33,558,1,2
CBDH0082,33,448,1,2
CBDH0082,33,1055,1,2
CBDH0082,33,888,1,2
CBDH0082,11,569,1,2
CBDH0082,11,754,1,2
CBDH0082,11,666,0,2
CBDH0082,22,795,1,2
CBDH0082,22,1164,1,2
CBDH0082,33,541,1,2
CBDH0082,33,886,1,2
CBDH0082,22,879,1,2
CBDH0082,11,567,1,2
CBDH0082,11,600,1,2
CBDH0082,11,696,1,2
CBDH0082,22,746,1,2
CBDH0082,11,580,1,2
CBDH0082,11,572,1,2
CBDH0082,11,403,0,2
CBDH0082,11,540,1,2
CBDH0082,11,458,0,1
CBDH0082,11,643,1,1
CBDH0082,33,468,1,1
CBDH0082,33,461,1,1
CBDH0082,22,958,1,1
CBDH0082,22,735,1,1
CBDH0082,33,560,1,1
CBDH0082,33,520,1,1
CBDH0082,33,1032,1,1
CBDH0082,33,970,1,1
CBDH0082,33,794,1,1
CBDH0082,33,1331,1,1
CBDH0082,11,451,1,1
CBDH0082,11,628,1,1
CBDH0082,22,717,1,1
CBDH0082,22,637,1,1
CBDH0082,22,853,0,1
CBDH0082,22,1165,1,1
CBDH0082,33,775,1,1
CBDH0082,22,849,1,1
CBDH0082,11,475,1,1
CBDH0082,11,755,1,1
CBDH0082,11,1314,1,1
CBDH0082,22,861,1,1
CBDH0082,11,550,1,1
CBDH0082,11,1230,1,1
CBDH0083,22,915,1,3
CBDH0083,22,924,1,3
CBDH0083,11,813,1,3
CBDH0083,11,534,1,3
CBDH0083,33,1126,1,3
CBDH0083,33,839,1,3
CBDH0083,33,1159,1,3
CBDH0083,33,1272,1,3
CBDH0083,33,977,1,3
CBDH0083,22,667,1,3
CBDH0083,22,882,1,3
CBDH0083,22,195,0,3
CBDH0083,22,837,1,3
CBDH0083,22,541,1,3
CBDH0083,11,806,1,3
CBDH0083,11,710,1,3
CBDH0083,33,871,1,3
CBDH0083,33,856,1,3
CBDH0083,33,1025,1,3
CBDH0083,33,1010,1,3
CBDH0083,33,850,1,3
CBDH0083,11,747,1,3
CBDH0083,11,851,1,3
CBDH0083,11,635,1,3
CBDH0083,11,1263,0,3
CBDH0083,22,864,1,2
CBDH0083,22,736,1,2
CBDH0083,11,809,1,2
CBDH0083,11,753,1,2
CBDH0083,33,803,1,2
CBDH0083,33,923,1,2
CBDH0083,33,1355,1,2
CBDH0083,33,821,1,2
CBDH0083,33,877,1,2
CBDH0083,22,758,1,2
CBDH0083,22,918,1,2
CBDH0083,22,991,1,2
CBDH0083,22,1025,1,2
CBDH0083,22,1113,1,2
CBDH0083,22,889,1,2
CBDH0083,11,834,1,2
CBDH0083,11,1090,1,2
CBDH0083,11,771,1,2
CBDH0083,33,908,1,2
CBDH0083,33,701,1,2
CBDH0083,33,1197,1,2
CBDH0083,11,792,1,2
CBDH0083,11,936,1,2
CBDH0083,11,927,1,2
CBDH0083,22,1154,1,2
CBDH0083,11,1115,1,2
CBDH0083,11,899,1,2
CBDH0083,22,1391,1,1
CBDH0083,22,968,1,1
CBDH0083,11,930,1,1
CBDH0083,11,930,1,1
CBDH0083,33,795,1,1
CBDH0083,33,1148,1,1
CBDH0083,33,957,1,1
CBDH0083,33,957,1,1
CBDH0083,33,1190,1,1
CBDH0083,22,1192,1,1
CBDH0083,22,808,1,1
CBDH0083,22,856,1,1
CBDH0083,22,1217,1,1
CBDH0083,22,1058,1,1
CBDH0083,22,738,1,1
CBDH0083,11,1259,1,1
CBDH0083,11,1123,1,1
CBDH0083,11,747,1,1
CBDH0083,33,908,1,1
CBDH0083,33,797,1,1
CBDH0083,33,1005,1,1
CBDH0083,33,934,1,1
CBDH0083,11,968,1,1
CBDH0083,11,1112,1,1
CBDH0083,11,1072,1,1
CBDH0083,22,1002,1,1
CBDH0083,11,844,1,1
CBDH0083,11,788,1,1
CBDH0084,33,380,1,2
CBDH0084,33,349,1,2
CBDH0084,33,581,1,2
CBDH0084,11,470,1,2
CBDH0084,11,510,1,2
CBDH0084,11,374,1,2
CBDH0084,22,424,1,2
CBDH0084,22,354,1,2
CBDH0084,22,538,1,2
CBDH0084,22,762,1,2
CBDH0084,11,508,1,2
CBDH0084,11,371,1,2
CBDH0084,33,604,1,2
CBDH0084,33,453,1,2
CBDH0084,33,453,0,2
CBDH0084,33,917,0,2
CBDH0084,33,334,1,2
CBDH0084,22,398,1,2
CBDH0084,22,518,1,2
CBDH0084,22,343,1,2
CBDH0084,11,673,1,2
CBDH0084,11,472,1,2
CBDH0084,22,402,1,2
CBDH0084,22,363,1,2
CBDH0084,11,412,1,2
CBDH0084,11,314,1,2
CBDH0084,33,373,1,2
CBDH0084,33,438,1,2
CBDH0084,33,456,1,2
CBDH0084,33,410,1,1
CBDH0084,33,330,1,1
CBDH0084,33,395,1,1
CBDH0084,11,404,1,1
CBDH0084,11,451,1,1
CBDH0084,11,356,1,1
CBDH0084,22,478,1,1
CBDH0084,22,1174,1,1
CBDH0084,22,1039,0,1
CBDH0084,22,447,1,1
CBDH0084,22,328,1,1
CBDH0084,22,440,1,1
CBDH0084,11,338,1,1
CBDH0084,11,401,1,1
CBDH0084,33,411,1,1
CBDH0084,33,331,1,1
CBDH0084,33,356,1,1
CBDH0084,22,444,1,1
CBDH0084,22,405,1,1
CBDH0084,22,365,0,1
CBDH0084,22,373,1,1
CBDH0084,11,446,1,1
CBDH0084,11,470,1,1
CBDH0084,11,414,1,1
CBDH0084,11,287,0,1
CBDH0084,22,352,1,1
CBDH0084,22,409,1,1
CBDH0084,11,362,1,1
CBDH0084,11,346,1,1
CBDH0084,33,372,1,1
CBDH0084,33,460,1,1
CBDH0084,33,262,1,1
CBDH0084,33,471,1,1
CBDH0085,22,1375,1,1
CBDH0085,22,1359,0,1
CBDH0085,22,32,0,1
CBDH0085,22,273,0,1
CBDH0085,33,986,1,1
CBDH0085,33,1091,1,1
CBDH0085,33,1124,1,1
CBDH0085,11,590,1,1
CBDH0085,11,758,1,1
CBDH0085,11,502,1,1
CBDH0085,33,1008,1,1
CBDH0085,11,794,1,1
CBDH0085,11,474,1,1
CBDH0085,11,595,1,1
CBDH0085,11,779,1,1
CBDH0085,11,860,1,1
CBDH0085,33,1029,1,1
CBDH0085,33,701,1,1
CBDH0085,33,1278,1,1
CBDH0085,11,855,1,1
CBDH0085,11,887,1,1
CBDH0085,33,1187,1,1
CBDH0086,33,709,1,1
CBDH0086,33,677,0,1
CBDH0086,33,1038,1,1
CBDH0086,22,838,1,1
CBDH0086,22,1391,0,1
CBDH0086,11,729,1,1
CBDH0086,11,889,1,1
CBDH0086,11,610,1,1
CBDH0086,33,715,1,1
CBDH0086,33,1163,1,1
CBDH0086,11,733,1,1
CBDH0086,11,549,1,1
CBDH0086,33,1118,1,1
CBDH0086,33,919,1,1
CBDH0086,11,568,1,1
CBDH0086,11,864,1,1
CBDH0086,11,576,1,1
CBDH0086,22,1108,0,1
CBDH0086,11,765,1,1
CBDH0086,11,630,1,1
CBDH0086,22,983,0,1
CBDH0086,33,857,1,1
CBDH0086,33,913,1,1
CBDH0087,33,565,1,3
CBDH0087,33,854,1,3
CBDH0087,11,495,1,3
CBDH0087,11,455,1,3
CBDH0087,11,519,1,3
CBDH0087,11,520,1,3
CBDH0087,11,489,1,3
CBDH0087,33,674,1,3
CBDH0087,33,627,1,3
CBDH0087,11,660,1,3
CBDH0087,11,62,0,3
CBDH0087,33,582,1,3
CBDH0087,33,1030,0,3
CBDH0087,33,702,1,3
CBDH0087,22,520,1,3
CBDH0087,22,968,0,3
CBDH0087,22,673,0,3
CBDH0087,22,866,0,3
CBDH0087,22,1106,1,3
CBDH0087,22,874,0,3
CBDH0087,33,643,1,3
CBDH0087,33,940,0,3
CBDH0087,33,564,1,3
CBDH0087,22,397,0,3
CBDH0087,22,365,0,3
CBDH0087,22,693,1,3
CBDH0087,22,1238,1,3
CBDH0087,22,646,1,3
CBDH0087,22,1119,0,3
CBDH0087,22,831,0,3
CBDH0087,22,959,1,3
CBDH0087,11,705,1,3
CBDH0087,11,417,1,3
CBDH0087,11,601,1,3
CBDH0087,33,790,0,2
CBDH0087,33,519,1,2
CBDH0087,33,671,1,2
CBDH0087,33,847,0,2
CBDH0087,11,343,1,2
CBDH0087,11,575,1,2
CBDH0087,11,472,1,2
CBDH0087,11,273,0,2
CBDH0087,11,490,1,2
CBDH0087,11,505,1,2
CBDH0087,33,619,0,2
CBDH0087,33,363,1,2
CBDH0087,33,1379,0,2
CBDH0087,33,564,0,2
CBDH0087,33,732,1,2
CBDH0087,33,524,0,2
CBDH0087,11,684,1,2
CBDH0087,11,565,0,2
CBDH0087,11,685,1,2
CBDH0087,33,606,0,2
CBDH0087,33,335,0,2
CBDH0087,33,255,0,2
CBDH0087,33,767,1,2
CBDH0087,33,343,0,2
CBDH0087,33,288,1,2
CBDH0087,33,328,1,2
CBDH0087,22,840,0,2
CBDH0087,22,40,0,2
CBDH0087,22,1080,0,2
CBDH0087,22,800,1,2
CBDH0087,22,929,0,2
CBDH0087,22,201,0,2
CBDH0087,22,1009,0,2
CBDH0087,22,649,1,2
CBDH0087,22,683,1,2
CBDH0087,22,1211,0,2
CBDH0087,22,563,0,2
CBDH0087,22,755,0,2
CBDH0087,33,996,0,2
CBDH0087,33,44,0,2
CBDH0087,33,708,0,2
CBDH0087,33,5,1,2
CBDH0087,22,277,0,2
CBDH0087,22,270,1,2
CBDH0087,22,998,1,2
CBDH0087,22,975,0,2
CBDH0087,22,864,1,2
CBDH0087,11,489,0,2
CBDH0087,11,473,0,2
CBDH0087,11,737,1,2
CBDH0087,11,729,1,2
CBDH0087,11,1121,1,2
CBDH0087,33,747,0,1
CBDH0087,33,708,1,1
CBDH0087,33,556,1,1
CBDH0087,33,420,0,1
CBDH0087,11,622,1,1
CBDH0087,11,478,1,1
CBDH0087,11,551,1,1
CBDH0087,11,527,1,1
CBDH0087,11,1159,0,1
CBDH0087,11,1183,1,1
CBDH0087,33,946,1,1
CBDH0087,11,531,1,1
CBDH0087,33,1141,1,1
CBDH0087,33,1341,0,1
CBDH0087,22,919,1,1
CBDH0087,22,839,0,1
CBDH0087,22,409,0,1
CBDH0087,33,619,1,1
CBDH0087,33,819,1,1
CBDH0087,22,814,1,1
CBDH0087,11,367,0,1
CBDH0087,11,511,1,1
CBDH0087,11,559,1,1
CBDH0087,11,679,1,1
CBDH0088,22,835,1,3
CBDH0088,22,1132,0,3
CBDH0088,22,1212,1,3
CBDH0088,33,806,1,3
CBDH0088,33,1198,1,3
CBDH0088,33,39,0,3
CBDH0088,11,831,1,3
CBDH0088,11,696,1,3
CBDH0088,11,711,1,3
CBDH0088,33,897,0,3
CBDH0088,33,865,1,3
CBDH0088,11,1106,0,3
CBDH0088,11,667,1,3
CBDH0088,11,827,1,3
CBDH0088,11,701,1,3
CBDH0088,11,1132,1,3
CBDH0088,11,677,1,3
CBDH0088,22,1038,0,3
CBDH0088,22,567,1,3
CBDH0088,22,1241,1,3
CBDH0088,22,1161,1,3
CBDH0088,22,1049,0,3
CBDH0088,22,1346,1,3
CBDH0088,11,642,1,3
CBDH0088,11,722,1,3
CBDH0088,33,1252,0,3
CBDH0088,33,724,1,3
CBDH0088,22,1062,0,3
CBDH0088,22,942,1,3
CBDH0088,22,774,0,3
CBDH0088,33,783,1,3
CBDH0088,33,743,1,3
CBDH0088,33,719,0,3
CBDH0088,33,1119,0,3
CBDH0088,33,1056,1,3
CBDH0088,22,990,0,2
CBDH0088,22,455,1,2
CBDH0088,22,934,0,2
CBDH0088,33,1055,1,2
CBDH0088,33,951,1,2
CBDH0088,11,1025,0,2
CBDH0088,11,761,1,2
CBDH0088,11,1025,1,2
CBDH0088,11,417,0,2
CBDH0088,11,601,1,2
CBDH0088,33,1250,1,2
CBDH0088,33,795,0,2
CBDH0088,11,653,1,2
CBDH0088,11,700,1,2
CBDH0088,11,910,1,2
CBDH0088,11,663,1,2
CBDH0088,11,447,0,2
CBDH0088,11,967,1,2
CBDH0088,22,72,0,2
CBDH0088,22,15,0,2
CBDH0088,22,281,0,2
CBDH0088,22,1153,0,2
CBDH0088,22,595,1,2
CBDH0088,22,995,0,2
CBDH0088,22,1323,0,2
CBDH0088,22,707,1,2
CBDH0088,22,1219,0,2
CBDH0088,11,1267,0,2
CBDH0088,11,851,0,2
CBDH0088,11,659,0,2
CBDH0088,11,643,1,2
CBDH0088,11,924,1,2
CBDH0088,33,1141,0,2
CBDH0088,33,309,0,2
CBDH0088,33,13,0,2
CBDH0088,33,1325,0,2
CBDH0088,33,670,0,2
CBDH0088,22,374,0,2
CBDH0088,22,62,0,2
CBDH0088,22,1142,0,2
CBDH0088,22,400,0,2
CBDH0088,33,569,0,2
CBDH0088,33,617,0,2
CBDH0088,33,881,0,2
CBDH0088,11,491,1,1
CBDH0088,11,571,1,1
CBDH0088,11,787,1,1
CBDH0088,11,782,1,1
CBDH0088,11,846,1,1
CBDH0088,11,656,1,1
CBDH0088,11,623,1,1
CBDH0088,11,503,1,1
CBDH0088,11,591,0,1
CBDH0088,22,449,0,1
CBDH0088,22,473,0,1
CBDH0088,22,153,0,1
CBDH0088,22,313,0,1
CBDH0088,22,1377,0,1
CBDH0088,22,593,1,1
CBDH0088,22,1329,0,1
CBDH0088,22,114,0,1
CBDH0088,22,154,0,1
CBDH0088,22,562,1,1
CBDH0088,22,418,0,1
CBDH0088,22,226,0,1
CBDH0088,22,866,0,1
CBDH0088,22,1211,0,1
CBDH0088,22,427,0,1
CBDH0088,22,739,0,1
CBDH0088,22,507,0,1
CBDH0088,22,811,1,1
CBDH0088,22,748,0,1
CBDH0088,22,596,0,1
CBDH0088,22,540,1,1
CBDH0088,22,355,0,1
CBDH0088,22,539,0,1
CBDH0088,22,843,0,1
CBDH0088,22,715,0,1
CBDH0088,22,1316,1,1
CBDH0088,11,741,1,1
CBDH0088,11,989,1,1
CBDH0088,11,438,0,1
CBDH0088,11,150,0,1
CBDH0088,33,1311,0,1
CBDH0088,33,447,1,1
CBDH0088,33,999,0,1
CBDH0088,33,375,0,1
CBDH0088,33,119,0,1
CBDH0088,33,512,0,1
CBDH0088,33,552,0,1
CBDH0088,33,368,0,1
CBDH0088,33,239,0,1
CBDH0088,33,359,1,1
CBDH0088,33,559,0,1
CBDH0089,11,411,1,2
CBDH0089,11,427,1,2
CBDH0089,11,572,1,2
CBDH0089,22,774,1,2
CBDH0089,22,790,1,2
CBDH0089,22,830,1,2
CBDH0089,33,599,1,2
CBDH0089,33,696,1,2
CBDH0089,22,617,1,2
CBDH0089,22,545,1,2
CBDH0089,33,851,1,2
CBDH0089,33,492,1,2
CBDH0089,33,604,1,2
CBDH0089,11,684,1,2
CBDH0089,11,516,1,2
CBDH0089,33,550,1,2
CBDH0089,33,638,1,2
CBDH0089,33,519,1,2
CBDH0089,22,904,1,2
CBDH0089,22,944,1,2
CBDH0089,22,721,1,2
CBDH0089,22,787,1,2
CBDH0089,22,915,1,2
CBDH0089,11,532,1,2
CBDH0089,11,820,1,2
CBDH0089,11,564,1,2
CBDH0089,11,654,1,2
CBDH0089,11,518,1,2
CBDH0089,33,711,1,2
CBDH0089,33,648,1,2
CBDH0089,11,470,1,1
CBDH0089,11,463,1,1
CBDH0089,11,447,1,1
CBDH0089,22,872,1,1
CBDH0089,22,801,1,1
CBDH0089,22,681,1,1
CBDH0089,33,554,1,1
CBDH0089,33,602,1,1
CBDH0089,22,1188,1,1
CBDH0089,33,429,1,1
CBDH0089,33,582,1,1
CBDH0089,33,734,1,1
CBDH0089,11,423,0,1
CBDH0089,11,439,1,1
CBDH0089,11,528,1,1
CBDH0089,33,569,1,1
CBDH0089,33,961,1,1
CBDH0089,33,698,1,1
CBDH0089,22,810,1,1
CBDH0089,22,691,1,1
CBDH0089,22,835,0,1
CBDH0089,22,900,1,1
CBDH0089,22,1077,1,1
CBDH0089,11,615,1,1
CBDH0089,11,551,1,1
CBDH0089,11,551,1,1
CBDH0089,11,704,1,1
CBDH0089,11,480,1,1
CBDH0089,11,1193,0,1
CBDH0089,33,1017,1,1
CBDH0089,33,778,1,1
CBDH0090,11,554,1,2
CBDH0090,11,658,1,2
CBDH0090,11,538,1,2
CBDH0090,22,492,1,2
CBDH0090,22,596,1,2
CBDH0090,22,764,0,2
CBDH0090,22,997,1,2
CBDH0090,11,733,1,2
CBDH0090,11,758,1,2
CBDH0090,22,1048,0,2
CBDH0090,22,672,1,2
CBDH0090,22,736,1,2
CBDH0090,33,666,1,2
CBDH0090,33,842,1,2
CBDH0090,11,427,1,2
CBDH0090,11,460,1,2
CBDH0090,11,836,0,2
CBDH0090,22,164,0,2
CBDH0090,22,741,1,2
CBDH0090,22,613,0,2
